"","area","area_title","area_type","naics","naics_title","i_group","own_code","occ_code","occ_title","o_group","tot_emp","emp_prse","jobs_1000","loc_quotient","pct_total","h_mean","a_mean","mean_prse","h_pct10","h_pct25","h_median","h_pct75","h_pct90","a_pct10","a_pct25","a_median","a_pct75","a_pct90","annual","hourly"
"267","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1022","Oral and Maxillofacial Surgeons","detailed","**","**","**","**",NA,"#","#","21.8","#","#","#","#","#","#","#","#","#","#",NA,NA
"268","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1023","Orthodontists","detailed","**","**","**","**",NA,"#","#","14.2","#","#","#","#","#","#","#","#","#","#",NA,NA
"269","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1029","Dentists, All Other Specialists","detailed","90","37.700000000000003","8.7999999999999995E-2","2.44",NA,"107.62","223850","23.8","53.15","68.5","#","#","#","110560","142480","#","#","#",NA,NA
"270","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1031","Dietitians and Nutritionists","detailed","560","10.3","0.56699999999999995","1.23",NA,"26.41","54940","4.0999999999999996","14.3","20.309999999999999","27.23","33.15","37.409999999999997","29750","42240","56640","68940","77800",NA,NA
"271","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1041","Optometrists","detailed","480","18.3","0.48799999999999999","1.82",NA,"48.43","100730","8.9","25.25","28.55","42.86","56.39","75.92","52520","59390","89160","117290","157910",NA,NA
"272","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1051","Pharmacists","detailed","2550","5.5","2.593","1.22",NA,"56.56","117630","2.2000000000000002","34.369999999999997","52.59","58.71","66.22","75.78","71490","109380","122110","137730","157630",NA,NA
"273","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1071","Physician Assistants","detailed","1210","7","1.232","1.51",NA,"54.16","112640","1.7","39.090000000000003","44.36","52.24","61.16","74.599999999999994","81310","92260","108670","127200","155170",NA,NA
"274","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1081","Podiatrists","detailed","60","27.4","6.0999999999999999E-2","0.92",NA,"99.59","207140","12","54.53","68.400000000000006","88.69","#","#","113430","142270","184470","#","#",NA,NA
"275","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1122","Occupational Therapists","detailed","940","7.9","0.95299999999999996","1.05",NA,"37.24","77450","1.6","26.43","30.58","36.67","43.82","49.07","54970","63600","76280","91150","102060",NA,NA
"276","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1123","Physical Therapists","detailed","1660","8.6999999999999993","1.694","1.07",NA,"40.909999999999997","85100","1.3","30.64","34.56","40.32","46.65","51.7","63730","71890","83860","97040","107530",NA,NA
"277","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1124","Radiation Therapists","detailed","130","22.5","0.13","1.07",NA,"40.299999999999997","83810","3.6","26.09","28.94","35.31","45.9","59.73","54270","60200","73450","95470","124240",NA,NA
"278","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1125","Recreational Therapists","detailed","170","7.9","0.17299999999999999","1.34",NA,"20.81","43280","2.2999999999999998","15.03","17","20.62","24.19","29.22","31250","35350","42890","50320","60770",NA,NA
"279","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1126","Respiratory Therapists","detailed","1060","6.2","1.083","1.2",NA,"27.62","57450","0.7","21.06","23.6","27.32","31.01","35.909999999999997","43800","49100","56820","64500","74690",NA,NA
"280","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1127","Speech-Language Pathologists","detailed","1020","8.5","1.038","0.99",NA,"35.61","74070","2","24.86","28.94","35.17","42.08","48.61","51700","60200","73150","87520","101110",NA,NA
"281","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1129","Therapists, All Other","detailed","100","26.3","9.8000000000000004E-2","1.18",NA,"27.41","57020","5.0999999999999996","16.98","22.54","26.95","30.54","38.04","35310","46880","56060","63520","79130",NA,NA
"282","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1131","Veterinarians","detailed","660","18.100000000000001","0.67500000000000004","1.33",NA,"40.799999999999997","84860","4.7","26.07","33.65","38.909999999999997","45.85","51.93","54230","70000","80930","95380","108010",NA,NA
"283","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1141","Registered Nurses","detailed","23800","2.5","24.231000000000002","1.19",NA,"32.04","66640","0.6","24.69","27.28","31.25","36.71","41.72","51350","56750","65010","76360","86770",NA,NA
"284","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1151","Nurse Anesthetists","detailed","380","21.4","0.39","1.32",NA,"86.27","179450","9.5","33.35","72.209999999999994","89.47","99.75","#","69370","150200","186100","207480","#",NA,NA
"285","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1171","Nurse Practitioners","detailed","1190","10","1.216","0.89",NA,"50.7","105450","1.2","39.880000000000003","43.97","50.4","58.21","63.47","82960","91450","104830","121080","132030",NA,NA
"286","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1181","Audiologists","detailed","100","33.200000000000003","9.9000000000000005E-2","1.07",NA,"37.03","77020","11.2","26.49","29.1","34.5","44.82","53.91","55100","60530","71760","93230","112130",NA,NA
"287","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1211","Anesthesiologists","detailed","160","23.8","0.159","0.75",NA,"#","#","10","#","#","#","#","#","#","#","#","#","#",NA,NA
"288","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1215","Family Medicine Physicians","detailed","1040","26.4","1.0589999999999999","1.42",NA,"112.25","233480","6.3","39.07","81.55","#","#","#","81270","169630","#","#","#",NA,NA
"289","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1216","General Internal Medicine Physicians","detailed","240","29.4","0.245","0.81",NA,"119.96","249510","8.6","67.489999999999995","88.9","#","#","#","140380","184900","#","#","#",NA,NA
"290","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1218","Obstetricians and Gynecologists","detailed","100","30","0.105","0.82",NA,"116.76","242850","13.2","49.35","75.66","#","#","#","102650","157380","#","#","#",NA,NA
"291","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1221","Pediatricians, General","detailed","180","26","0.17899999999999999","0.89",NA,"81.010000000000005","168500","8.3000000000000007","28.09","67.040000000000006","83.52","98.19","#","58430","139440","173730","204240","#",NA,NA
"292","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1223","Psychiatrists","detailed","**","**","**","**",NA,"126.24","262570","15.3","79.64","#","#","#","#","165650","#","#","#","#",NA,NA
"293","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1228","Physicians, All Other; and Ophthalmologists, Except Pediatric","detailed","2230","6.4","2.266","0.85",NA,"85.13","177080","8.3000000000000007","28.44","34.74","73.510000000000005","#","#","59160","72260","152890","#","#",NA,NA
"294","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1248","Surgeons, Except Ophthalmologists","detailed","280","14.2","0.28299999999999997","1.1499999999999999",NA,"#","#","8","#","#","#","#","#","#","#","#","#","#",NA,NA
"295","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1292","Dental Hygienists","detailed","1040","27.5","1.0580000000000001","0.7",NA,"31.91","66380","2.6","24.15","29.32","33.229999999999997","36.31","38.17","50240","60970","69110","75530","79390",NA,NA
"296","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1298","Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other","detailed","150","33.700000000000003","0.152","0.61",NA,"26.13","54350","6.6","13.51","15.34","27.17","30.56","38.71","28100","31910","56510","63560","80510",NA,NA
"297","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2010","Clinical Laboratory Technologists and Technicians","detailed","1800","5","1.833","0.83",NA,"25.21","52440","1.1000000000000001","14.76","19.010000000000002","25.02","31.16","36.770000000000003","30690","39550","52040","64800","76470",NA,NA
"298","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2031","Cardiovascular Technologists and Technicians","detailed","460","6.3","0.47099999999999997","1.23",NA,"25.68","53410","1.9","14.08","16.84","23.52","31.88","38.75","29280","35030","48920","66320","80610",NA,NA
"299","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2032","Diagnostic Medical Sonographers","detailed","470","10","0.47699999999999998","0.96",NA,"31.29","65080","0.8","25.46","27.52","30.91","35.51","38.58","52950","57240","64300","73860","80250",NA,NA
"300","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2033","Nuclear Medicine Technologists","detailed","140","8.6","0.14599999999999999","1.18",NA,"34.75","72280","1.2","25.02","29.13","34.97","40.32","46.41","52030","60590","72740","83850","96520",NA,NA
"301","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2034","Radiologic Technologists and Technicians","detailed","1600","5.7","1.6279999999999999","1.1499999999999999",NA,"26.6","55330","0.9","19.37","21.93","26.11","30.27","36.25","40280","45610","54310","62970","75400",NA,NA
"302","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2035","Magnetic Resonance Imaging Technologists","detailed","180","7.6","0.185","0.72",NA,"32.04","66640","1.1000000000000001","24.89","28.04","32.57","36.549999999999997","39.01","51770","58320","67750","76030","81130",NA,NA
"303","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2040","Emergency Medical Technicians and Paramedics","detailed","880","5","0.89200000000000002","0.5",NA,"17.07","35500","1.6","11.42","13.63","16.440000000000001","19.64","23.82","23760","28360","34200","40840","49540",NA,NA
"304","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2051","Dietetic Technicians","detailed","160","11.3","0.159","0.8",NA,"15.69","32630","2.4","9.58","11.76","14.38","17.84","24.91","19930","24460","29920","37110","51810",NA,NA
"305","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2052","Pharmacy Technicians","detailed","2510","5","2.56","0.9",NA,"16.47","34260","1.2","12.56","14.05","16.3","18.57","21.64","26130","29210","33910","38630","45010",NA,NA
"306","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2053","Psychiatric Technicians","detailed","290","7.2","0.29199999999999998","0.55000000000000004",NA,"14.41","29970","2.5","11.62","12.76","14.2","16.53","18.29","24180","26530","29540","34380","38040",NA,NA
"307","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2055","Surgical Technologists","detailed","980","7.2","1.002","1.35",NA,"22.8","47420","1","16.55","19.45","22.7","26.64","29.63","34420","40460","47210","55400","61620",NA,NA
"308","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2056","Veterinary Technologists and Technicians","detailed","560","16.7","0.56999999999999995","0.76",NA,"16.829999999999998","35010","5.2","11.33","13.44","16.329999999999998","19","23.93","23560","27950","33960","39520","49770",NA,NA
"309","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2057","Ophthalmic Medical Technicians","detailed","**","**","**","**",NA,"17.079999999999998","35520","2.4","12.74","14.84","16.96","19.16","22.67","26510","30860","35280","39850","47150",NA,NA
"310","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2061","Licensed Practical and Licensed Vocational Nurses","detailed","5560","5.6","5.657","1.19",NA,"21.37","44450","0.9","16.260000000000002","18.850000000000001","21.43","23.91","27.13","33830","39200","44580","49730","56430",NA,NA
"311","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2081","Opticians, Dispensing","detailed","640","14.3","0.65200000000000002","1.32",NA,"16.22","33740","3.1","12.58","13.74","15.59","18.32","21.71","26160","28580","32430","38100","45160",NA,NA
"312","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2092","Hearing Aid Specialists","detailed","**","**","**","**",NA,"21.36","44420","27.9","10.47","12","14.66","29.37","42.44","21770","24950","30500","61090","88270",NA,NA
"313","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-2098","Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","detailed","2180","8","2.2200000000000002","0.98",NA,"20.84","43340","1.4","13.37","15.86","19.52","24.5","29.75","27800","33000","40610","50960","61870",NA,NA
"314","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-9091","Athletic Trainers","detailed","190","12.4","0.19700000000000001","1.01",NA,"*","46290","3.7","*","*","*","*","*","25580","35590","48230","56760","62710","TRUE",NA
"315","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-9098","Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other","detailed","190","19.5","0.191","0.52",NA,"34.590000000000003","71950","11","13.87","16.73","27.65","45.02","67.89","28850","34790","57500","93640","141220",NA,NA
"316","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","31-0000","Healthcare Support Occupations","major","37600","2.7","38.286999999999999","0.86",NA,"14.79","30760","0.9","10.49","12.1","13.97","16.52","19.850000000000001","21820","25160","29050","34360","41290",NA,NA
"317","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","31-1120","Home Health and Personal Care Aides","detailed","13090","5.4","13.331","0.62",NA,"12.85","26730","1.1000000000000001","9.92","10.83","12.39","14.35","16.760000000000002","20630","22530","25770","29850","34870",NA,NA
